243.9098, target plane transform 0.1034153 1.092245 0.2099642 0 0 0 1
243.9098, grid mapping [0 0 0 -0.125  0.125 -0.02158472 1.217245 0.2349642] [3 1 0 -0.125  0 -0.02158472 1.092245 0.2349642] [6 2 0 -0.125  -0.125 -0.02158472 0.9672453 0.2349642] [1 0 1 0  0.125 0.1034153 1.217245 0.2349642] [4 1 1 0  0 0.1034153 1.092245 0.2349642] [7 2 1 0  -0.125 0.1034153 0.9672453 0.2349642] [2 0 2 0.125  0.125 0.2284153 1.217245 0.2349642] [5 1 2 0.125  0 0.2284153 1.092245 0.2349642] [8 2 2 0.125  -0.125 0.2284153 0.9672453 0.2349642]
247.9336, target_spawn, target ID 0, grid ID 2
301.7571, target_hit, target ID 200, grid ID 3, velocity -0.04960576 -1.059535 0.4611003
301.9442, target_spawn, target ID 202, grid ID 2
301.9572, target_hit, target ID 201, grid ID 6, velocity -0.06332291 -1.254145 0.513073
302.2644, target_spawn, target ID 203, grid ID 1
302.4143, target_hit, target ID 202, grid ID 2, velocity 0.2281688 0.04444891 0.3696867
302.5288, target_spawn, target ID 204, grid ID 3
302.6571, target_hit, target ID 203, grid ID 1, velocity -0.05410378 -0.2302331 0.6748544
302.6679, target_spawn, target ID 205, grid ID 4
302.7517, target_spawn, target ID 206, grid ID 0
302.9143, target_hit, target ID 204, grid ID 3, velocity -0.03169036 -0.995278 0.453191
303.0577, target_spawn, target ID 207, grid ID 2
303.1286, target_hit, target ID 205, grid ID 4, velocity 0.1010922 -0.5047623 0.4817536
303.3084, target_spawn, target ID 208, grid ID 8
303.4286, target_hit, target ID 206, grid ID 0, velocity 0.2847447 -0.0597564 0.2100281
303.6147, target_spawn, target ID 209, grid ID 4
303.6857, target_hit, target ID 207, grid ID 2, velocity 0.4116164 -0.4516741 0.04197454
303.8857, target_hit, target ID 208, grid ID 8, velocity -0.04699115 -1.699788 0.2340836
304.0605, target_spawn, target ID 210, grid ID 0
304.1714, target_hit, target ID 209, grid ID 4, velocity -0.1738724 -0.0763071 0.6464217
304.4087, target_spawn, target ID 211, grid ID 3
304.5572, target_hit, target ID 210, grid ID 0, velocity -0.3049322 -0.3002414 0.667102
304.6453, target_spawn, target ID 212, grid ID 6
304.6871, target_spawn, target ID 213, grid ID 8
304.7289, target_spawn, target ID 214, grid ID 7
304.8, target_hit, target ID 211, grid ID 3, velocity -0.2196191 -1.008932 0.630923
304.9934, target_spawn, target ID 215, grid ID 0
305.0857, target_hit, target ID 214, grid ID 7, velocity 0.2885132 -0.8492508 0.2836897
305.1604, target_spawn, target ID 216, grid ID 4
305.3714, target_hit, target ID 212, grid ID 6, velocity 0.1881425 -0.3136241 0.2789754
305.4109, target_spawn, target ID 217, grid ID 2
305.5857, target_hit, target ID 213, grid ID 8, velocity 0.501466 -0.6341246 0.4721053
305.6895, target_spawn, target ID 218, grid ID 1
305.8, target_hit, target ID 216, grid ID 4, velocity -0.1124023 -0.3399131 0.8833869
306, target_hit, target ID 215, grid ID 0, velocity -0.3706117 -0.2159262 0.4268858
306.0236, target_spawn, target ID 219, grid ID 8
306.1857, target_hit, target ID 218, grid ID 1, velocity 0.1724971 -0.3521702 0.3405046
306.3718, target_spawn, target ID 220, grid ID 4
306.3857, target_hit, target ID 217, grid ID 2, velocity 0.3431028 -0.263732 0.3105708
306.6, target_hit, target ID 219, grid ID 8, velocity -0.02637597 -1.999033 0.5803463
306.8591, target_spawn, target ID 221, grid ID 1
306.8714, target_hit, target ID 220, grid ID 4, velocity -0.3091674 0.07879883 0.5951878
307.1376, target_spawn, target ID 222, grid ID 3
307.3571, target_hit, target ID 221, grid ID 1, velocity 0.06982632 0.3344032 0.6189819
307.3604, target_spawn, target ID 223, grid ID 4
307.5572, target_hit, target ID 222, grid ID 3, velocity -0.2225743 -1.072836 0.5407507
307.8143, target_hit, target ID 223, grid ID 4, velocity 0.4054648 -0.3215163 0.554152
307.8616, target_spawn, target ID 224, grid ID 1
307.9315, episode statistics, contacts 0, hits 198, misses 26, hit rate 0.8839286
